id,object_id,valuation_amount,raised_amount,public_at,stock_symbol,source_description,created_at,updated_at,ipo_year,ipo_month
1158,c:23230,0.0,0.0,2013-10-18,NYSE:WUBA,Dan Primack's Term Sheet 10/18/13,2013-10-18 20:48:55,2013-10-18 20:48:55,2013,10
1159,c:272813,0.0,6500000.0,2013-10-18,NYSE:VJET,Dan Primack's Term Sheet 10/18/13,2013-10-18 20:55:59,2013-10-18 20:55:59,2013,10
1160,c:273188,0.0,0.0,2008-10-20,ASX:MEP,,2013-10-21 09:27:10,2013-10-21 09:27:56,2008,10
1161,c:273194,0.0,0.0,2008-10-20,ASX:BRW,,2013-10-21 09:36:47,2013-10-21 09:37:27,2008,10
1162,c:34407,0.0,0.0,1990-03-26,NASDAQ:TLAB,,2013-10-21 13:04:29,2013-10-21 13:07:23,1990,3
1163,c:200605,0.0,0.0,1992-01-29,NASDAQ:PDLI,,2013-10-22 05:08:42,2013-10-22 05:09:17,1992,1
1164,c:173991,0.0,0.0,2010-08-06,NASDAQ:PATH,,2013-10-23 04:04:06,2013-10-23 04:04:57,2010,8
1166,c:200799,0.0,0.0,2000-01-01,NASDAQ:ADXS,,2013-10-24 04:53:09,2013-10-29 06:22:24,2000,1
1167,c:260016,0.0,0.0,2008-10-20,OTC:ADMA,,2013-10-24 05:07:55,2013-10-24 05:08:37,2008,10
1168,c:274050,0.0,0.0,1998-01-09,NASDAQ:HFWA,,2013-10-24 05:29:15,2013-10-24 05:30:50,1998,1
1169,c:274053,0.0,0.0,1998-06-23,NASDAQ:WBCO,,2013-10-24 05:30:17,2013-10-24 05:31:11,1998,6
1174,c:206491,0.0,0.0,1990-01-02,NASDAQ:RRD,,2013-10-25 03:34:20,2013-10-25 03:35:54,1990,1
1175,c:205181,0.0,0.0,2011-09-01,NYSE:NSPR,,2013-10-25 04:47:53,2013-10-25 04:49:39,2011,9
1177,c:221060,0.0,0.0,2009-12-31,NASDAQ:SRNE,,2013-10-28 02:55:13,2013-10-28 02:56:40,2009,12
1178,c:70361,0.0,0.0,2013-10-25,NASDAQ:AERI,,2013-10-28 03:19:36,2013-10-28 03:24:11,2013,10
1179,c:12394,0.0,577000000.0,2013-10-25,NASDAQ:COMM,The Carlyle Groups CommScope raises $577 mln for IPO,2013-10-28 03:31:09,2013-10-28 03:31:09,2013,10
1180,c:12422,0.0,252000000.0,2013-10-25,NASDAQ:EIGI,Web host company raises $252 million in IPO,2013-10-28 05:13:30,2013-10-28 05:14:27,2013,10
1181,c:26266,0.0,0.0,1994-09-29,NYSE:NTT,,2013-10-29 02:49:45,2013-10-29 02:50:16,1994,9
1182,c:275136,0.0,0.0,1999-04-23,NASDAQ:HEOP,,2013-10-29 03:14:34,2013-10-29 03:15:08,1999,4
1184,c:1867,0.0,250000000.0,2013-10-30,NASDAQ:CRTO,French firm Criteo raises $250 mln from IPO,2013-10-30 07:06:52,2013-10-30 07:11:31,2013,10
1185,c:275579,0.0,0.0,2008-10-27,ASX:BLR,,2013-10-30 09:32:58,2013-10-30 09:35:32,2008,10
1188,c:276131,0.0,0.0,2013-10-23,OTC:LBIO,,2013-11-01 06:40:32,2013-11-01 06:41:04,2013,10
1189,c:273403,0.0,225000000.0,2013-11-01,TCS,The Container Store News,2013-11-01 23:12:05,2013-11-01 23:12:36,2013,11
1193,c:210366,0.0,0.0,1996-11-22,NASDAQ:TISA,,2013-11-05 06:22:37,2013-11-05 06:28:15,1996,11
1194,c:3408,0.0,0.0,1993-01-03,NYSE:ALU,,2013-11-05 10:29:44,2013-11-05 10:30:46,1993,1
1195,c:196185,0.0,0.0,1996-01-24,NASDAQ:OTEX,,2013-11-06 03:12:19,2013-11-06 03:20:49,1996,1
1196,c:256803,0.0,0.0,2011-09-03,OTC:PHOT,,2013-11-06 03:19:32,2013-11-06 03:39:23,2011,9
1197,c:60796,0.0,0.0,2013-11-06,NASDAQ:KPTI,,2013-11-07 04:03:09,2013-11-07 04:04:22,2013,11
1198,c:12,18100000000.0,1820000000.0,2013-11-07,NYSE:TWTR,"Twitter Prices IPO Above Estimates At $26 Per Share, Raising $1.82B At Valuation Of Up To $18B",2013-11-07 04:11:42,2013-11-07 04:18:48,2013,11
1199,c:214069,0.0,0.0,2013-07-16,NASDAQ:OCRX,,2013-11-07 04:28:37,2013-11-07 04:29:11,2013,7
1200,c:1105,750000000.0,127000000.0,2013-11-06,NASDAQ:WIX,Website builder Wix raises $127M in largest-ever IPO for Israeli firm,2013-11-07 04:55:33,2013-11-07 07:17:36,2013,11
1201,c:277665,0.0,1100000000.0,2000-08-23,TYO:4776,Cybozu Announces Initial Public Offering,2013-11-07 17:07:39,2013-11-07 17:07:39,2000,8
1202,c:38375,0.0,0.0,2012-07-19,NASDAQ:DRTX,,2013-11-08 03:01:11,2013-11-08 03:02:08,2012,7
1203,c:141620,0.0,0.0,2000-11-20,NASDAQ:SLXP,,2013-11-08 03:24:21,2013-11-08 03:24:52,2000,11
1204,c:200534,0.0,0.0,2004-04-01,NASDAQ:SNTS,,2013-11-08 03:25:36,2013-11-08 03:26:21,2004,4
1206,c:257187,0.0,0.0,2008-01-01,OTCBQ: MCVE,,2013-11-08 16:54:08,2013-11-08 23:24:17,2008,1
1210,c:268288,0.0,74000000.0,2013-11-21,NYSE:EVGN,Evogene raises $74m in New York,2013-11-12 09:35:35,2013-11-22 03:37:57,2013,11
1211,c:51364,0.0,0.0,2004-12-03,AIM:AND,,2013-11-13 01:14:10,2013-11-13 01:14:10,2004,12
1212,c:26921,0.0,0.0,1999-01-15,LSE:OXIG,,2013-11-13 01:16:43,2013-11-13 01:16:43,1999,1
1213,c:82151,0.0,0.0,2011-01-05,OTC:BARZ,,2013-11-13 05:56:42,2013-11-13 05:57:29,2011,1
1214,c:279132,0.0,0.0,2000-04-06,NYSE:PTR,,2013-11-13 10:31:54,2013-11-13 10:32:20,2000,4
1216,c:145061,0.0,0.0,2008-12-26,OTC:TTNP,,2013-11-14 05:13:43,2013-11-14 05:15:03,2008,12
1217,c:279371,0.0,0.0,2008-07-08,OTC:QRXPY,,2013-11-14 06:35:47,2013-11-14 06:36:32,2008,7
1218,c:279014,0.0,0.0,2013-11-13,NYSE:STAY,Extended Stay shares shoot higher following $565M IPO,2013-11-14 10:47:00,2013-11-14 10:48:40,2013,11
1219,c:40228,0.0,138000000.0,2008-11-17,NASDAQ:TNDM,Tandem Diabetes closes $138M IPO,2013-11-15 03:14:00,2013-11-20 14:35:24,2008,11
1220,c:37940,0.0,263000000.0,2013-11-15,NASDAQ:ZU,"Zulily raises $263M in IPO, commands $2.68B initial market cap",2013-11-15 04:38:35,2013-11-18 03:57:13,2013,11
1222,c:28922,0.0,0.0,2000-01-01,NYSE:ICE,,2013-11-19 10:09:40,2013-11-19 10:10:12,2000,1
1223,c:280761,0.0,0.0,1998-06-10,NYSE:DVN,,2013-11-20 03:36:00,2013-11-20 03:36:35,1998,6
1224,c:205153,0.0,0.0,2013-05-01,OTC:MLSS,,2013-11-20 04:55:40,2013-11-20 04:59:14,2013,5
1225,c:280991,0.0,0.0,2010-11-10,OTCBB:GBSX,,2013-11-21 03:21:28,2013-11-21 03:22:29,2010,11
1226,c:281393,0.0,0.0,2009-10-26,NASDAQ:IPCI,,2013-11-22 07:34:07,2013-11-22 07:35:07,2009,10
1227,c:36485,0.0,64000000.0,2013-11-22,OXFD,,2013-11-22 19:04:50,2013-11-22 19:04:50,2013,11
1228,c:281519,0.0,200000000.0,2013-11-22,NYSE:VNCE,Vince Raises $200 Million Pricing IPO Above Marketed Range,2013-11-22 19:13:01,2013-11-25 20:54:15,2013,11
1229,c:281663,0.0,228000000.0,2013-11-21,NYSE:NVGS,Wilbur Ross controlled Navigator raises $228 million in IPO,2013-11-23 11:58:50,2013-11-23 11:58:50,2013,11
1230,c:281988,0.0,0.0,2012-01-13,NYSE:RSE,,2013-11-25 13:35:31,2013-11-25 13:37:37,2012,1
1234,c:279449,0.0,79000000.0,2013-11-24,NASDAQ:GOMO,PE-Backed Sungy Mobile Completes $79M IPO,2013-11-26 07:26:02,2013-11-26 07:26:02,2013,11
1236,c:75577,0.0,0.0,1999-12-07,NASDAQ:HPOL,,2013-11-27 03:36:43,2013-11-27 03:38:01,1999,12
1237,c:282477,0.0,0.0,2007-06-28,NASDAQ:NWBO,,2013-11-27 06:28:59,2013-11-27 06:30:17,2007,6
1238,c:225182,0.0,84500000.0,2009-02-26,NASDAQ:CSII,Cardiovascular Systems raises $84.5M through public offering,2013-11-28 03:21:19,2013-11-28 03:22:34,2009,2
1239,c:185523,38600.0,11800.0,1999-12-09,SZ002315,made-in-china.com stock,2013-12-03 01:24:14,2013-12-04 09:58:20,1999,12
1240,c:85862,0.0,86250000.0,2008-12-01,NASDAQ:INGN,VC-backed Inogen files for $86.25 mln IPO  Fortune,2013-12-03 05:25:08,2013-12-03 05:26:35,2008,12
1242,c:17533,0.0,124600000.0,2007-07-06,NASDAQ: SPRD,Spreadtrum Communications IPO prices above range,2013-12-04 01:00:15,2013-12-04 01:00:15,2007,7
1243,c:284081,0.0,0.0,2013-07-17,NYSE:NYLD,,2013-12-04 12:34:30,2013-12-04 12:36:41,2013,7
1244,c:284194,0.0,0.0,2000-01-01,NYSE:ACT,,2013-12-05 04:36:33,2013-12-05 04:37:08,2000,1
1245,c:213595,0.0,70000000.0,2013-12-03,Nasdaq:XNCR,Xencor trades higher after IPO prices at $70M,2013-12-05 11:19:12,2013-12-05 11:19:12,2013,12
1247,c:285065,0.0,0.0,1990-01-02,OTC:CMI,,2013-12-09 06:46:25,2013-12-09 07:11:52,1990,1
1248,c:31659,0.0,0.0,2001-02-12,OTC:RHHBY,,2013-12-09 07:06:19,2013-12-09 07:12:30,2001,2
1249,c:212794,0.0,0.0,1990-01-01,UNH,,2013-12-09 21:03:29,2013-12-09 21:04:53,1990,1
1250,c:220209,0.0,0.0,2012-10-26,NYSE:WWAV,,2013-12-10 03:33:39,2013-12-10 03:46:43,2012,10
1251,c:157681,0.0,0.0,2009-08-28,NYSE:CFN,,2013-12-10 06:55:49,2013-12-10 06:55:49,2009,8
1253,c:36508,0.0,43000000.0,2013-12-11,TYO:3681,Chip Shot: Intel Capital Portfolio Company V-Cube Completes IPO,2013-12-11 17:13:33,2013-12-11 17:21:35,2013,12
1254,c:152753,0.0,0.0,1985-12-05,NASDAQ:COST,Costco Investor Relations,2013-12-11 23:28:07,2013-12-11 23:28:07,1985,12
1256,c:39330,0.0,725000000.0,2013-12-11,NYSE:ARMK,Food services firm Aramark raises $725 mln in IPO - underwriter,2013-12-12 07:08:45,2013-12-12 07:19:44,2013,12
1257,c:220208,0.0,2350000000.0,2008-12-08,NYSE:HLT,Hilton Worldwide Prices Initial Public Offering,2013-12-12 07:16:31,2013-12-12 07:20:41,2008,12
